weekno,품종코드,등급코드,직팜산지코드,총거래량(kg),일평균기온,최고기온,최저기온,평균상대습도,강수량(mm),1시간최고강수량(mm),holiday_flag,holiday_score,grow_score,year,week,week_start,평균단가(원)
2018_06,5,12,1105,65.0,-0.2,7.6,-10.0,62.4,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,5200.0
2018_06,5,12,1107,128.0,0.55,8.9,-9.1,49.6,0.0,0.0,12,18.0,0.0,2018,06,2018-02-05,4021.0
2018_06,5,12,1113,460.5,-5.142857142857143,9.4,-15.3,48.18571428571429,0.8,0.0,14,21.0,0.0,2018,06,2018-02-05,3788.0
2018_06,5,12,1116,120.0,-3.45,6.8,-8.9,29.3,0.0,0.0,8,12.0,0.0,2018,06,2018-02-05,5325.0
2018_06,5,12,1120,100.0,-1.0,6.1,-7.6,32.5,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,3890.0
2018_06,5,12,1123,40.0,-5.9,1.5,-13.4,41.8,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,5500.0
2018_06,5,12,1127,14.0,-3.7,6.7,-12.7,44.0,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,3400.0
2018_06,5,12,1131,190.0,-1.52,10.8,-9.2,45.3,0.0,0.0,10,15.0,0.0,2018,06,2018-02-05,3684.0
2018_06,5,12,1135,20.0,5.4,12.0,-2.5,48.8,0.2,0.0,2,3.0,0.0,2018,06,2018-02-05,3350.0
2018_06,5,12,1136,4455.0,2.333333333333333,11.2,-2.5,72.90666666666668,71.8,0.0,60,90.0,0.0,2018,06,2018-02-05,3496.0
2018_06,5,12,1137,540.0,2.1,10.4,-2.6,65.14,16.0,0.0,20,30.0,0.0,2018,06,2018-02-05,4660.0
2018_06,5,12,1144,90.0,-4.16,9.8,-11.3,41.16,0.0,0.0,10,15.0,0.0,2018,06,2018-02-05,3728.0
2018_06,5,13,1000,1800.0,-7.81,6.1,-13.4,39.1425,0.0,0.0,80,120.0,0.0,2018,06,2018-02-05,2669.0
2018_06,5,13,1021,113.0,,,,,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,2669.0
2018_06,5,13,1027,180.0,-7.5,3.2,-14.6,53.15,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,2933.0
2018_06,5,13,1029,150.0,-5.983333333333334,6.7,-15.6,56.833333333333336,0.0,0.0,12,18.0,0.0,2018,06,2018-02-05,2740.0
2018_06,5,13,1062,760.0,-7.471428571428571,3.4,-14.6,45.71428571428572,0.0,0.0,14,21.0,0.0,2018,06,2018-02-05,2658.0
2018_06,5,13,1065,40.0,-7.4,3.2,-15.8,51.6,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,2825.0
2018_06,5,13,1070,80.0,-8.7,-1.6,-13.4,38.8,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,2900.0
2018_06,5,13,1071,56.0,-7.800000000000001,2.0,-13.4,39.675,0.0,0.0,8,12.0,0.0,2018,06,2018-02-05,1583.0
2018_06,5,13,1079,20.0,-5.6,-1.7,-8.5,66.3,0.2,0.0,2,3.0,0.0,2018,06,2018-02-05,1725.0
2018_06,5,13,1083,196.0,-7.466666666666666,0.0,-15.6,67.06666666666666,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,2645.0
2018_06,5,13,1085,1937.0,-1.8111111111111111,9.2,-10.0,59.14444444444444,1.0,0.0,18,27.0,0.0,2018,06,2018-02-05,2831.0
2018_06,5,13,1093,244.0,-2.3666666666666667,3.6,-7.8,77.2,5.4,0.0,6,9.0,0.0,2018,06,2018-02-05,2730.0
2018_06,5,13,1094,1333.6,-0.0384615384615384,7.2,-12.1,66.45384615384616,0.7,0.0,26,39.0,0.0,2018,06,2018-02-05,2202.0
2018_06,5,13,1100,360.0,-2.7,5.9,-10.7,58.0,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,3128.0
2018_06,5,13,1102,20.0,-2.0,5.8,-9.1,46.1,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,1500.0
2018_06,5,13,1103,90.0,-2.0,5.8,-9.1,46.1,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,2150.0
2018_06,5,13,1107,94.0,-2.833333333333333,8.9,-11.6,54.1,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,2595.0
2018_06,5,13,1113,730.0,-2.3833333333333333,9.4,-15.3,48.91666666666666,0.4,0.0,12,18.0,0.0,2018,06,2018-02-05,2710.0
2018_06,5,13,1116,870.0,-2.0,10.9,-9.6,32.75333333333334,0.2,0.0,30,45.0,0.0,2018,06,2018-02-05,2534.0
2018_06,5,13,1117,120.0,-5.65,2.7,-12.4,33.25,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,2075.0
2018_06,5,13,1119,20.0,-5.7,0.1,-12.6,32.9,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,1250.0
2018_06,5,13,1120,722.0,-3.51,12.1,-10.3,34.980000000000004,0.0,0.0,20,30.0,0.0,2018,06,2018-02-05,2122.0
2018_06,5,13,1123,288.0,-5.4,6.3,-13.7,44.16666666666666,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,1903.0
2018_06,5,13,1125,5.0,-3.3,2.1,-8.2,44.0,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,3000.0
2018_06,5,13,1132,28.0,0.4,10.7,-10.1,54.0,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,2100.0
2018_06,5,13,1135,290.0,-1.7199999999999995,12.0,-10.9,35.05,0.6000000000000001,0.0,20,30.0,0.0,2018,06,2018-02-05,2693.0
2018_06,5,13,1136,17094.0,1.5338028169014086,11.2,-2.5,74.03239436619718,406.8,0.0,284,426.0,0.0,2018,06,2018-02-05,2772.0
2018_06,5,13,1137,480.0,1.181818181818182,10.4,-2.6,65.2909090909091,22.0,0.0,22,33.0,0.0,2018,06,2018-02-05,2641.0
2018_06,5,13,1138,181.0,-0.2333333333333334,10.6,-10.9,38.833333333333336,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,1630.0
2018_06,5,13,1139,10.0,-6.7,-2.8,-10.9,37.0,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,1000.0
2018_06,5,13,1156,250.0,-6.875,10.7,-18.3,41.2,0.0,0.0,8,12.0,0.0,2018,06,2018-02-05,2636.0
2018_06,5,13,1170,4280.0,0.8421052631578947,11.2,-2.5,75.05263157894737,67.0,0.0,38,57.0,0.0,2018,06,2018-02-05,2456.0
2018_06,6,11,1000,27889.0,-6.29625,6.1,-13.4,40.13875,0.0,0.0,160,240.0,0.0,2018,06,2018-02-05,6318.0
2018_06,6,11,1001,504.0,-8.725,3.3,-18.0,54.40625,0.0,0.0,32,48.0,0.0,2018,06,2018-02-05,6834.0
2018_06,6,11,1004,107.6,-4.188888888888889,9.4,-10.7,24.77777777777778,0.0,0.0,18,27.0,0.0,2018,06,2018-02-05,7171.0
2018_06,6,11,1008,1855.0,-6.7,4.9,-15.5,41.60588235294117,0.0,0.0,34,51.0,0.0,2018,06,2018-02-05,6399.0
2018_06,6,11,1019,6500.0,-4.475,9.0,-13.9,55.85,0.2,0.0,8,12.0,0.0,2018,06,2018-02-05,6400.0
2018_06,6,11,1021,1900.0,,,,,0.0,0.0,8,12.0,0.0,2018,06,2018-02-05,6239.0
2018_06,6,11,1025,1050.0,-3.5666666666666664,7.5,-13.6,60.73333333333333,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,6514.0
2018_06,6,11,1030,200.0,-6.24,3.3,-15.3,53.16,0.0,0.0,10,15.0,0.0,2018,06,2018-02-05,6500.0
2018_06,6,11,1033,433.0,-4.65,4.4,-11.8,51.6,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,6975.0
2018_06,6,11,1034,11808.0,-5.396296296296296,6.8,-15.3,52.56666666666666,0.0,0.0,108,162.0,0.0,2018,06,2018-02-05,6506.0
2018_06,6,11,1036,5000.0,-5.44,7.7,-13.9,46.92,0.0,0.0,20,30.0,0.0,2018,06,2018-02-05,5900.0
2018_06,6,11,1044,2400.0,-5.95,7.4,-17.4,47.25,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,6600.0
2018_06,6,11,1047,1580.0,-5.44,5.7,-11.9,51.0,0.0,0.0,50,75.0,0.0,2018,06,2018-02-05,6678.0
2018_06,6,11,1050,620.0,-3.6,5.7,-11.9,55.23333333333333,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,6008.0
2018_06,6,11,1051,29.0,-5.933333333333334,5.7,-11.8,47.16666666666666,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,6897.0
2018_06,6,11,1055,700.0,-5.55,5.7,-11.9,50.0125,0.0,0.0,16,24.0,0.0,2018,06,2018-02-05,6871.0
2018_06,6,11,1070,4390.0,-6.63125,6.1,-13.4,40.0125,0.0,0.0,32,48.0,0.0,2018,06,2018-02-05,6353.0
2018_06,6,11,1071,200.0,0.4,6.1,-5.3,43.9,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,6000.0
2018_06,6,11,1079,2465.0,-2.6625,7.9,-10.0,52.0625,0.8,0.0,16,24.0,0.0,2018,06,2018-02-05,6059.0
2018_06,6,11,1093,7710.0,-2.623529411764706,7.2,-9.2,82.87058823529412,62.2,0.0,68,102.0,0.0,2018,06,2018-02-05,6476.0
2018_06,6,11,1094,1500.0,-4.075,7.2,-12.1,74.675,0.8999999999999999,0.0,8,12.0,0.0,2018,06,2018-02-05,6500.0
2018_06,6,11,1100,2650.0,-2.9200000000000004,9.2,-11.5,60.94,0.0,0.0,10,15.0,0.0,2018,06,2018-02-05,6425.0
2018_06,6,11,1102,468.0,1.4,8.9,-9.1,50.76666666666667,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,5986.0
2018_06,6,11,1105,300.0,-9.8,-4.8,-14.9,53.9,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,6033.0
2018_06,6,11,1107,5100.0,-2.51875,8.9,-11.6,51.25625,0.2,0.0,32,48.0,0.0,2018,06,2018-02-05,6358.0
2018_06,6,11,1110,1000.0,-3.9,5.2,-12.6,65.9,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,6000.0
2018_06,6,11,1112,1783.0,-3.836363636363636,7.4,-14.7,69.10909090909091,4.800000000000001,0.0,22,33.0,0.0,2018,06,2018-02-05,6424.0
2018_06,6,11,1116,1840.0,-3.133333333333333,6.8,-8.9,29.066666666666663,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,6505.0
2018_06,6,11,1118,200.0,-4.5,2.8,-10.9,37.9,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,6220.0
2018_06,6,11,1120,4286.0,-5.0,0.6,-9.6,33.3,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,7000.0
2018_06,6,11,1121,22799.0,-4.548,12.0,-13.7,37.128,0.0,0.0,50,75.0,0.0,2018,06,2018-02-05,6238.0
2018_06,6,11,1122,5200.0,-5.1,6.3,-12.9,42.05,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,6100.0
2018_06,6,11,1128,1700.0,-3.7,6.7,-12.7,44.0,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,6500.0
2018_06,6,11,1131,900.0,-1.5,10.8,-9.2,46.15,0.0,0.0,8,12.0,0.0,2018,06,2018-02-05,6700.0
2018_06,6,11,1135,600.0,-1.8333333333333333,6.1,-8.3,29.9,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,6682.0
2018_06,6,11,1136,24670.0,2.267741935483871,11.2,-2.5,72.38709677419355,69.0,0.0,62,93.0,0.0,2018,06,2018-02-05,6438.0
2018_06,6,11,1138,2600.0,-6.2,-1.6,-9.0,32.6,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,5900.0
2018_06,6,11,1141,2000.0,-4.7,11.9,-15.2,40.22,0.0,0.0,20,30.0,0.0,2018,06,2018-02-05,6429.0
2018_06,6,11,1156,3990.0,-8.450000000000001,5.6,-18.5,41.4,0.0,0.0,12,18.0,0.0,2018,06,2018-02-05,6215.0
2018_06,6,11,1157,10430.0,-4.128571428571429,11.4,-13.0,35.51428571428571,0.0,0.0,14,21.0,0.0,2018,06,2018-02-05,6116.0
2018_06,6,11,1164,580.0,-6.133333333333334,6.7,-15.6,58.65,0.0,0.0,12,18.0,0.0,2018,06,2018-02-05,6759.0
2018_06,6,11,1168,5660.0,-1.0,6.1,-7.6,32.5,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,6201.0
2018_06,6,12,1000,31300.0,-6.741304347826088,6.1,-13.4,40.0,0.0,0.0,92,138.0,0.0,2018,06,2018-02-05,4899.0
2018_06,6,12,1001,12.0,-8.6,3.3,-18.0,54.4,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,5667.0
2018_06,6,12,1008,200.0,-9.1,-5.0,-13.5,39.9,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,5750.0
2018_06,6,12,1019,3240.0,-4.116666666666666,9.0,-13.9,56.55,0.4,0.0,12,18.0,0.0,2018,06,2018-02-05,4956.0
2018_06,6,12,1021,740.0,,,,,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,5096.0
2018_06,6,12,1025,13.0,-2.05,7.5,-13.6,61.55,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,3846.0
2018_06,6,12,1030,40.0,-7.6,-4.9,-9.8,49.0,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,5500.0
2018_06,6,12,1032,6.0,-7.4,-4.3,-13.8,48.3,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,3667.0
2018_06,6,12,1034,15220.0,-5.474193548387096,6.8,-15.3,51.41935483870968,0.0,0.0,62,93.0,0.0,2018,06,2018-02-05,5244.0
2018_06,6,12,1044,1500.0,-5.95,7.4,-17.4,47.25,0.0,0.0,8,12.0,0.0,2018,06,2018-02-05,5333.0
2018_06,6,12,1047,3770.0,-5.9739130434782615,5.7,-11.9,50.71304347826087,0.0,0.0,46,69.0,0.0,2018,06,2018-02-05,5094.0
2018_06,6,12,1050,580.0,-8.7,-6.1,-10.1,43.4,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,5781.0
2018_06,6,12,1051,40.0,-4.4,0.0,-7.9,61.9,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,5000.0
2018_06,6,12,1055,780.0,-5.800000000000001,5.7,-11.9,52.53333333333333,0.0,0.0,12,18.0,0.0,2018,06,2018-02-05,4462.0
2018_06,6,12,1070,4065.0,-4.675,6.1,-12.8,40.525,0.0,0.0,8,12.0,0.0,2018,06,2018-02-05,5093.0
2018_06,6,12,1071,300.0,-10.1,-5.8,-12.8,36.5,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,4950.0
2018_06,6,12,1079,800.0,-0.2,7.9,-7.2,42.9,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,5000.0
2018_06,6,12,1087,360.0,3.1,9.2,-2.7,65.9,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,5625.0
2018_06,6,12,1093,6210.0,-1.7115384615384617,7.2,-9.2,82.34615384615384,44.8,0.0,52,78.0,0.0,2018,06,2018-02-05,4913.0
2018_06,6,12,1094,7341.5,-3.9538461538461536,7.2,-12.1,71.98461538461538,3.4,0.0,26,39.0,0.0,2018,06,2018-02-05,5329.0
2018_06,6,12,1100,1000.0,-2.2750000000000004,9.2,-11.5,60.575,0.0,0.0,8,12.0,0.0,2018,06,2018-02-05,5300.0
2018_06,6,12,1102,280.0,0.55,8.9,-9.1,49.6,0.0,0.0,8,12.0,0.0,2018,06,2018-02-05,5681.0
2018_06,6,12,1103,200.0,-6.9,-2.3,-10.7,51.4,0.1,0.0,2,3.0,0.0,2018,06,2018-02-05,5700.0
2018_06,6,12,1104,13.0,-8.6,0.4,-18.3,63.1,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,5800.0
2018_06,6,12,1105,100.0,-9.8,-4.8,-14.9,53.9,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,5450.0
2018_06,6,12,1107,3000.0,-4.545,8.9,-11.6,50.54,0.5,0.0,40,60.0,0.0,2018,06,2018-02-05,4480.0
2018_06,6,12,1110,10.0,-3.9,5.2,-12.6,65.9,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,4500.0
2018_06,6,12,1116,2460.0,-0.6500000000000001,10.9,-8.9,36.725,0.2,0.0,8,12.0,0.0,2018,06,2018-02-05,5500.0
2018_06,6,12,1121,15263.0,-4.381481481481481,12.0,-13.7,37.56666666666666,0.0,0.0,54,81.0,0.0,2018,06,2018-02-05,4677.0
2018_06,6,12,1122,3520.0,-5.333333333333333,6.3,-12.9,40.4,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,4993.0
2018_06,6,12,1135,1900.0,-2.6333333333333333,12.0,-10.9,32.31666666666667,0.2,0.0,12,18.0,0.0,2018,06,2018-02-05,5536.0
2018_06,6,12,1136,9510.0,2.132,11.2,-2.5,72.412,55.4,0.0,50,75.0,0.0,2018,06,2018-02-05,4981.0
2018_06,6,12,1138,1200.0,-6.2,-1.6,-9.0,32.6,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,4733.0
2018_06,6,12,1141,160.0,-6.3,6.7,-15.2,38.025,0.0,0.0,8,12.0,0.0,2018,06,2018-02-05,3600.0
2018_06,6,12,1144,4.0,-5.8,0.3,-11.3,36.9,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,4600.0
2018_06,6,12,1146,3.2,-4.6,5.2,-12.5,40.8,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,3750.0
2018_06,6,12,1156,10060.0,-7.57,10.7,-18.5,41.48,0.0,0.0,20,30.0,0.0,2018,06,2018-02-05,5216.0
2018_06,6,12,1157,1000.0,-3.633333333333333,11.4,-13.0,34.1,0.0,0.0,12,18.0,0.0,2018,06,2018-02-05,4550.0
2018_06,6,12,1162,3580.0,-5.92,6.2,-14.6,46.84,0.0,0.0,30,45.0,0.0,2018,06,2018-02-05,4623.0
2018_06,6,12,1164,1180.0,-5.050000000000001,6.7,-13.8,57.275,0.0,0.0,8,12.0,0.0,2018,06,2018-02-05,4628.0
2018_06,6,13,1000,640.0,-5.0,6.1,-13.4,41.7,0.0,0.0,8,12.0,0.0,2018,06,2018-02-05,3047.0
2018_06,6,13,1008,150.0,-9.1,-5.0,-13.5,39.9,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,2967.0
2018_06,6,13,1034,2240.0,-3.633333333333333,6.8,-11.9,52.76666666666667,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,2330.0
2018_06,6,13,1070,10.0,-4.4,2.0,-9.7,43.3,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,2500.0
2018_06,6,13,1094,400.0,-1.8,7.2,-12.1,71.5,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,3000.0
2018_06,6,13,1112,200.0,1.8,7.4,-4.4,67.8,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,2650.0
2018_06,6,13,1125,4.0,0.4,6.6,-5.4,46.1,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,2000.0
2018_06,6,13,1135,150.0,-4.4,1.8,-10.9,28.6,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,2800.0
2018_06,6,13,1156,400.0,-10.0,-2.4,-18.3,41.1,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,3150.0
2018_06,6,20,2000,520.0,,,,,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,7115.0
2018_06,7,11,1135,24.0,-2.0,12.0,-9.5,35.46666666666667,0.2,0.0,6,9.0,0.0,2018,06,2018-02-05,6667.0
2018_06,7,12,1000,76.0,-5.875,6.1,-12.8,40.375,0.0,0.0,8,12.0,0.0,2018,06,2018-02-05,4988.0
2018_06,7,12,1079,7.0,-5.6,-1.7,-8.5,66.3,0.2,0.0,2,3.0,0.0,2018,06,2018-02-05,3171.0
2018_06,7,13,1000,68.0,-5.666666666666667,6.1,-13.4,40.5,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,2225.0
2018_06,7,13,1047,80.0,-9.8,-6.7,-11.8,43.8,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,2500.0
2018_06,7,13,1048,30.0,-9.4,-5.1,-11.8,37.8,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,2000.0
2018_06,7,13,1067,40.0,-9.4,-5.1,-11.8,37.8,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,1750.0
2018_06,7,13,1071,78.0,-6.9,2.0,-11.8,40.55,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,2308.0
2018_06,7,13,1079,28.0,-2.0,9.2,-10.0,59.2,0.4,0.0,6,9.0,0.0,2018,06,2018-02-05,2396.0
2018_06,7,13,1089,260.0,0.3250000000000002,8.2,-7.4,79.375,0.2,0.0,8,12.0,0.0,2018,06,2018-02-05,2080.0
2018_06,7,13,1102,100.0,-4.0625,8.9,-11.6,50.9,0.2,0.0,16,24.0,0.0,2018,06,2018-02-05,3050.0
2018_06,7,13,1107,90.0,-5.033333333333334,5.8,-10.7,49.13333333333333,0.1,0.0,6,9.0,0.0,2018,06,2018-02-05,1134.0
2018_06,7,13,1120,30.0,-1.0,6.1,-7.6,32.5,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,2400.0
2018_06,7,13,1162,40.0,-9.2,-4.8,-12.9,39.3,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,2000.0
2018_06,7,20,2000,2048.0,,,,,0.0,0.0,48,72.0,0.0,2018,06,2018-02-05,2445.0
2018_06,8,11,1035,60.0,-3.55,6.8,-11.9,54.5,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,6667.0
2018_06,8,11,1135,20.0,-0.1,6.1,-5.8,30.8,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,7000.0
2018_06,8,12,1030,20.0,-3.8,3.3,-11.2,49.3,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,3250.0
2018_06,8,12,1035,112.0,-4.966666666666667,6.8,-11.9,50.86666666666667,0.0,0.0,12,18.0,0.0,2018,06,2018-02-05,3704.0
2018_06,8,13,1030,8.0,-3.8,6.8,-15.3,59.75,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,2625.0
2018_06,8,13,1034,15.0,-8.0,-0.9,-15.3,59.1,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,2167.0
2018_06,8,13,1035,20.0,-7.6,-4.9,-9.8,49.0,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,3100.0
2018_06,10,13,1170,1000.0,1.1,6.8,-1.7,76.4,8.3,0.0,6,9.0,0.0,2018,06,2018-02-05,2750.0
2018_06,16,12,1060,2000.0,-5.92,6.2,-14.6,46.84,0.0,0.0,10,15.0,0.0,2018,06,2018-02-05,4250.0
2018_06,16,12,1070,70.0,-4.85,6.1,-12.8,40.2,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,3386.0
2018_06,16,20,2000,520.0,,,,,0.0,0.0,14,21.0,0.0,2018,06,2018-02-05,3617.0
2018_06,17,12,1070,8.0,-10.1,-5.8,-12.8,36.5,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,3980.0
2018_06,17,13,1000,3910.0,-6.592307692307693,6.1,-13.4,40.02692307692308,0.0,0.0,104,156.0,0.0,2018,06,2018-02-05,2190.0
2018_06,17,13,1008,456.0,-3.9,4.9,-13.3,44.95,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,2188.0
2018_06,17,13,1047,3350.0,-4.4,0.0,-7.9,61.9,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,2000.0
2018_06,17,13,1060,984.0,-5.699999999999999,6.2,-14.6,46.53333333333333,0.0,0.0,18,27.0,0.0,2018,06,2018-02-05,2500.0
2018_06,17,13,1061,1190.0,-5.92,6.2,-14.6,46.84,0.0,0.0,10,15.0,0.0,2018,06,2018-02-05,2000.0
2018_06,17,13,1067,210.0,-3.8,6.1,-13.4,41.85,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,1900.0
2018_06,17,13,1070,1000.0,-6.3,6.1,-13.4,40.26,0.0,0.0,10,15.0,0.0,2018,06,2018-02-05,1900.0
2018_06,17,13,1079,30.0,-5.133333333333333,1.4,-10.0,62.7,0.6000000000000001,0.0,6,9.0,0.0,2018,06,2018-02-05,2940.0
2018_06,17,13,1107,248.0,-3.56,8.9,-11.6,51.02,0.1,0.0,10,15.0,0.0,2018,06,2018-02-05,2875.0
2018_06,17,13,1108,4536.0,-4.4875,7.5,-13.6,58.8625,0.8,0.0,16,24.0,0.0,2018,06,2018-02-05,2275.0
2018_06,17,13,1116,1552.0,-0.7375,10.9,-8.9,36.425,0.4,0.0,16,24.0,0.0,2018,06,2018-02-05,2557.0
2018_06,17,13,1120,201.0,-2.066666666666667,12.1,-10.3,35.800000000000004,0.0,0.0,12,18.0,0.0,2018,06,2018-02-05,2149.0
2018_06,17,13,1135,422.0,-0.2666666666666663,12.0,-9.5,36.36666666666667,0.2,0.0,6,9.0,0.0,2018,06,2018-02-05,2392.0
2018_06,17,13,1138,430.0,-5.3,0.7,-10.9,31.9,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,1984.0
2018_06,17,13,1162,134.0,-4.433333333333333,6.2,-12.9,48.23333333333333,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,2396.0
2018_06,17,20,2000,35412.0,,,,,0.0,0.0,234,351.0,0.0,2018,06,2018-02-05,2146.0
2018_06,18,20,2000,326.0,,,,,0.0,0.0,20,30.0,0.0,2018,06,2018-02-05,1706.0
2018_06,98,20,2000,2750.0,,,,,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,918.0
2018_06,99,11,1000,1772.0,-5.088235294117647,6.1,-13.4,41.1,0.0,0.0,34,51.0,0.0,2018,06,2018-02-05,6689.0
2018_06,99,11,1030,5620.0,-5.9,3.3,-15.3,54.2,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,6106.0
2018_06,99,11,1079,70.0,-5.6,-1.7,-8.5,66.3,0.2,0.0,2,3.0,0.0,2018,06,2018-02-05,6390.0
2018_06,99,12,1000,132.0,-6.871428571428572,6.1,-12.8,39.68571428571429,0.0,0.0,14,21.0,0.0,2018,06,2018-02-05,3904.0
2018_06,99,12,1021,24.0,,,,,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,5000.0
2018_06,99,12,1030,2140.0,-5.9,3.3,-15.3,54.2,0.0,0.0,4,6.0,0.0,2018,06,2018-02-05,5196.0
2018_06,99,12,1047,250.0,-3.6,5.7,-11.9,55.23333333333333,0.0,0.0,6,9.0,0.0,2018,06,2018-02-05,5500.0
2018_06,99,12,1079,279.0,-0.66,9.2,-9.8,50.42,0.2,0.0,10,15.0,0.0,2018,06,2018-02-05,5349.0
2018_06,99,12,1121,1685.5,-5.5,7.0,-13.7,35.93333333333333,0.0,0.0,12,18.0,0.0,2018,06,2018-02-05,5598.0
2018_06,99,12,1136,120.0,2.9,11.2,-1.7,71.7,6.6,0.0,6,9.0,0.0,2018,06,2018-02-05,3333.0
2018_06,99,12,1141,635.0,-4.7,11.9,-15.2,40.22,0.0,0.0,10,15.0,0.0,2018,06,2018-02-05,4346.0
2018_06,99,12,1164,124.0,-5.7,6.7,-15.6,58.1,0.0,0.0,10,15.0,0.0,2018,06,2018-02-05,3500.0
2018_06,99,13,1000,380.0,-8.540000000000001,2.0,-13.4,38.58,0.0,0.0,20,30.0,0.0,2018,06,2018-02-05,1642.0
2018_06,99,13,1021,20.0,,,,,0.0,0.0,2,3.0,0.0,2018,06,2018-02-05,3000.0
